analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
2,transformation,"First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016).",0,"data_study_1$longstring <- longstring(data_study_1[,1:16])",code_Study1.R:37,1,"In Study 1, a paired-samples t-test compared the long-string index (maximum run of identical responses) between gibberish and content scales within respondents. The analysis tested whether gibberish scales had longer stretches of identical responses (M = 12.5) than content scales (M = 5.0), consistent with straightlining as a form of carelessness. The difference was statistically significant and large, t(619) = 36.6, p < .001, Cohen’s d = 2.02.","The data set originally contained 32 columns comprising two types of scales: 16 columns with gibberish questions and 16 columns with content questions. We transformed the data into long format by stacking the 32 columns into 16 columns representing the questions and adding a 17th column to indicate whether each row originated from the gibberish or content scale. ... Before conducting these t tests, we removed two respondents who did not have both content and gibberish responses to ensure the analysis included only complete data from all participants.",,"# Calculation of within-subject indices to identify careless responses 
# (indices also based on the responses of all respondents in the sample 
# will be calculated later, after splitting the data into training and testing)
data_study_1$sd <- careless::irv(data_study_1[,1:16])
data_study_1$longstring <- longstring(data_study_1[,1:16])
data_study_1$personal_relialibity <- careless::evenodd(data_study_1[,1:16], factors = c(4,4,8))
data_study_1$personal_relialibity <- ifelse(is.na(data_study_1$personal_relialibity), 1, data_study_1$personal_relialibity) 
...
# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)",,1,1
2,inference criterion,95% CI,2,"t.test(data = filtered_data, longstring ~ condition)#, paired = TRUE)",code_Study1.R:723,1,"In Study 1, a paired-samples t-test compared the long-string index (maximum run of identical responses) between gibberish and content scales within respondents. The analysis tested whether gibberish scales had longer stretches of identical responses (M = 12.5) than content scales (M = 5.0), consistent with straightlining as a form of carelessness. The difference was statistically significant and large, t(619) = 36.6, p < .001, Cohen’s d = 2.02.","Table 1.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test

Method M gibberish M content Difference 95% CI t(df = 619) p value Cohen’s d
...
Long string 12.5 5.0 7.5 [7.1, 7.9] 36.6 < .001 2.02
...

""To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 1 presents the results of the paired-samples t test, indicating significant differences for all examined metrics. Consistent with Hypothesis 1, all measures were significantly different between the gibberish and content scales.""",,"# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
...
t.test(data = filtered_data, longstring ~ condition)#, paired = TRUE)
cohen.d(data = filtered_data, longstring ~ condition, paired = TRUE)",,1,1
3,model specification,"Second, we ran paired-samples t tests comparing these carelessresponses-index scores among the content items with the gibberish items. […] Cohen’s d",0; 2,"t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)",code_Study1.R:725-726,1,"In Study 1, a paired-samples t-test examined differences in Mahalanobis distance between gibberish and content responses for each participant. The goal was to assess whether gibberish responses were, on average, closer or farther from the multivariate mean response pattern than content responses (M_gibberish = 7.5, M_content = 24.5). The test showed that gibberish responses had significantly smaller Mahalanobis distances, t(619) = -21.6, p < .001, Cohen’s d = -1.13.","Second, we ran paired-samples t tests comparing these careless-responses-index scores among the content items with the gibberish items.

Table 1 presents the results of the paired-samples t test, indicating significant differences for all examined metrics.

Mahalanobis distance 7.5 24.5 −17.0 [−18.6, −15.5] −21.6 < .001 −1.13",,"# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
t.test(data = filtered_data, sd ~ condition, paired = TRUE)
cohen.d(data = filtered_data, sd ~ condition, paired = TRUE)
t.test(data = filtered_data, longstring ~ condition)#, paired = TRUE)
cohen.d(data = filtered_data, longstring ~ condition, paired = TRUE)
t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
filtered_data$gpoly <- unlist(filtered_data$gpoly); filtered_data$lzpoly <- unlist(filtered_data$lzpoly)
t.test(data = filtered_data, gpoly ~ condition, paired = TRUE)
cohen.d(data = filtered_data, gpoly ~ condition, paired = TRUE)
t.test(data = filtered_data, lzpoly ~ condition, paired = TRUE)
cohen.d(data = filtered_data, lzpoly ~ condition, paired = TRUE)",,1,1
3,variable specification,M gibberish M content,2,"t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)",code_Study1.R:725-726,1,"In Study 1, a paired-samples t-test examined differences in Mahalanobis distance between gibberish and content responses for each participant. The goal was to assess whether gibberish responses were, on average, closer or farther from the multivariate mean response pattern than content responses (M_gibberish = 7.5, M_content = 24.5). The test showed that gibberish responses had significantly smaller Mahalanobis distances, t(619) = -21.6, p < .001, Cohen’s d = -1.13.","“First, we calculated six indexes of careless responses for each row: long string, standard deviation, the correlation between two half scales, Mahalanobis distance by the R package careless (Yentes & Wilhelm, 2021), and two person-fit indices by the R package PerFit (Tendeiro et al., 2016). Second, we ran paired-samples t tests comparing these careless-responses-index scores among the content items with the gibberish items.”

“To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 1 presents the results of the paired-samples t test, indicating significant differences for all examined metrics.”",,"# Calculating the metrics that were calculated only on the training and test sets again, on the full data

data_study_1$mahalanobis_d <- mahad(data_study_1[, 1:7])
...
# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
...
t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)",,1,1
3,transformation,,,,,,"In Study 1, a paired-samples t-test examined differences in Mahalanobis distance between gibberish and content responses for each participant. The goal was to assess whether gibberish responses were, on average, closer or farther from the multivariate mean response pattern than content responses (M_gibberish = 7.5, M_content = 24.5). The test showed that gibberish responses had significantly smaller Mahalanobis distances, t(619) = -21.6, p < .001, Cohen’s d = -1.13.","“The data set originally contained 32 columns comprising two types of scales: 16 columns with gibberish questions and 16 columns with content questions. We transformed the data into long format by stacking the 32 columns into 16 columns representing the questions and adding a 17th column to indicate whether each row originated from the gibberish or content scale. … Before conducting these t  tests, we removed two respondents who did not have both content and gibberish responses to ensure the analysis included only complete data from all participants.”",,"# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)",,,
3,variable specification,Mahalanobis distance,2,"t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)",code_Study1.R:725-726,1,"In Study 1, a paired-samples t-test examined differences in Mahalanobis distance between gibberish and content responses for each participant. The goal was to assess whether gibberish responses were, on average, closer or farther from the multivariate mean response pattern than content responses (M_gibberish = 7.5, M_content = 24.5). The test showed that gibberish responses had significantly smaller Mahalanobis distances, t(619) = -21.6, p < .001, Cohen’s d = -1.13.","“First, we calculated six indexes of careless responses for each row: long string, standard deviation, the correlation between two half scales, Mahalanobis distance by the R package careless (Yentes & Wilhelm, 2021), and two person-fit indices by the R package PerFit (Tendeiro et al., 2016). Second, we ran paired-samples t tests comparing these careless-responses-index scores among the content items with the gibberish items.”

“To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 1 presents the results of the paired-samples t test, indicating significant differences for all examined metrics.”",,"# Calculating the metrics that were calculated only on the training and test sets again, on the full data

data_study_1$mahalanobis_d <- mahad(data_study_1[, 1:7])
...
# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
...
t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)",,1,1
3,transformation,"First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016).",0,"data_study_1$mahalanobis_d <- mahad(data_study_1[, 1:7])",code_Study1.R:458,1,"In Study 1, a paired-samples t-test examined differences in Mahalanobis distance between gibberish and content responses for each participant. The goal was to assess whether gibberish responses were, on average, closer or farther from the multivariate mean response pattern than content responses (M_gibberish = 7.5, M_content = 24.5). The test showed that gibberish responses had significantly smaller Mahalanobis distances, t(619) = -21.6, p < .001, Cohen’s d = -1.13.","“The data set originally contained 32 columns comprising two types of scales: 16 columns with gibberish questions and 16 columns with content questions. We transformed the data into long format by stacking the 32 columns into 16 columns representing the questions and adding a 17th column to indicate whether each row originated from the gibberish or content scale. … Before conducting these t  tests, we removed two respondents who did not have both content and gibberish responses to ensure the analysis included only complete data from all participants.”",,"# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)",,,
3,inference criterion,95% CI,2,"t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)",code_Study1.R:725,1,"In Study 1, a paired-samples t-test examined differences in Mahalanobis distance between gibberish and content responses for each participant. The goal was to assess whether gibberish responses were, on average, closer or farther from the multivariate mean response pattern than content responses (M_gibberish = 7.5, M_content = 24.5). The test showed that gibberish responses had significantly smaller Mahalanobis distances, t(619) = -21.6, p < .001, Cohen’s d = -1.13.","Table 1.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t Test
Method M gibberish M content Difference 95% CI t(df = 619) p value Cohen’s d
...
Mahalanobis distance 7.5 24.5 −17.0 [−18.6, −15.5] −21.6 < .001 −1.13",,"# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
...
t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
...",,1,1
4,model specification,"Second, we ran paired-samples t tests comparing these carelessresponses-index scores among the content items with the gibberish items. […] Cohen’s d",0; 2,"t.test(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)
cohen.d(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)",code_Study1.R:727-728,1,"In Study 1, a paired-samples t-test compared within-person ""personal reliability"" (correlation between even and odd items of each scale) for gibberish versus content scales. This analysis tested whether gibberish responses showed higher internal consistency (M = 0.3) than content responses (M = -0.7), contrary to the assumption that inconsistency flags carelessness. Results indicated gibberish scales had significantly higher personal reliability, t(619) = 22.9, p < .001, Cohen’s d = 1.29.","Second, we ran paired-samples t tests comparing these careless-responses-index scores among the content items with the gibberish items.

""Table 1.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test"" and the table column header ""t(df = 619)"" indicate that a paired-samples t test was used, with t(619) reported for each metric, including personal reliability.",,"# Paired t-tests between gibberish and content
t.test(data = filtered_data, sd ~ condition, paired = TRUE)
cohen.d(data = filtered_data, sd ~ condition, paired = TRUE)
t.test(data = filtered_data, longstring ~ condition)#, paired = TRUE)
cohen.d(data = filtered_data, longstring ~ condition, paired = TRUE)
t.test(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
cohen.d(data = filtered_data, mahalanobis_d ~ condition, paired = TRUE)
t.test(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)
cohen.d(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)
filtered_data$gpoly <- unlist(filtered_data$gpoly); filtered_data$lzpoly <- unlist(filtered_data$lzpoly)
t.test(data = filtered_data, gpoly ~ condition, paired = TRUE)
cohen.d(data = filtered_data, gpoly ~ condition, paired = TRUE)
t.test(data = filtered_data, lzpoly ~ condition, paired = TRUE)
cohen.d(data = filtered_data, lzpoly ~ condition, paired = TRUE)",,1,1
4,variable specification,M gibberish M content,2,"t.test(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)
cohen.d(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)",code_Study1.R:727-728,1,"In Study 1, a paired-samples t-test compared within-person ""personal reliability"" (correlation between even and odd items of each scale) for gibberish versus content scales. This analysis tested whether gibberish responses showed higher internal consistency (M = 0.3) than content responses (M = -0.7), contrary to the assumption that inconsistency flags carelessness. Results indicated gibberish scales had significantly higher personal reliability, t(619) = 22.9, p < .001, Cohen’s d = 1.29.","“The personal reliability of each respondent is the within-persons correlation between the even and odd items within each scale of the reliable construct. A low correlation points to careless responding because careful respondents are likely to answer the even and odd items of the same construct similarly (Huang, Liu, & Bowling, 2015; Johnson, 2005).” “First, we calculated six indexes of careless responses for each row: long string, standard deviation, the correlation between two half scales, Mahalanobis distance by the R package careless (Yentes & Wilhelm, 2021), and two person-fit indices by the R package PerFit (Tendeiro et al., 2016).” “To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 1 presents the results of the paired-samples t test, indicating significant differences for all examined metrics.” “Table 1. Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t Test … Personal reliability 0.3  −0.7  1.0 [0.9, 1.1]  22.9  < .001  1.29.”",,"data_study_1$personal_relialibity <- careless::evenodd(data_study_1[,1:16], factors = c(4,4,8))
...
# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
...
t.test(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)
cohen.d(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)",,1,1
4,transformation,,,,,,"In Study 1, a paired-samples t-test compared within-person ""personal reliability"" (correlation between even and odd items of each scale) for gibberish versus content scales. This analysis tested whether gibberish responses showed higher internal consistency (M = 0.3) than content responses (M = -0.7), contrary to the assumption that inconsistency flags carelessness. Results indicated gibberish scales had significantly higher personal reliability, t(619) = 22.9, p < .001, Cohen’s d = 1.29.","The ""personal reliability of each respondent"" is the within-persons correlation between the even and odd items within each scale of the reliable construct.

""The data set originally contained 32 columns comprising two types of scales: 16 columns with gibberish questions and 16 columns with content questions. We transformed the data into long format by stacking the 32 columns into 16 columns representing the questions and adding a 17th column to indicate whether each row originated from the gibberish or content scale. The analysis included six steps. First, we calculated six indexes of careless responses for each row: long string, standard deviation, the correlation between two half scales, Mahalanobis distance by the R package careless (Yentes & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016).""

""Before conducting these t  tests, we removed two respondents who did not have both content and gibberish responses to ensure the analysis included only complete data from all participants.""",,"# Calculation of within-subject indices to identify careless responses 
# (indices also based on the responses of all respondents in the sample 
# will be calculated later, after splitting the data into training and testing)
data_study_1$sd <- careless::irv(data_study_1[,1:16])
data_study_1$longstring <- longstring(data_study_1[,1:16])
data_study_1$personal_relialibity <- careless::evenodd(data_study_1[,1:16], factors = c(4,4,8))
data_study_1$personal_relialibity <- ifelse(is.na(data_study_1$personal_relialibity), 1, data_study_1$personal_relialibity) 
...
# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
t.test(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)
cohen.d(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)",,0,
4,variable specification,Personal reliability,2,"t.test(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)
cohen.d(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)",code_Study1.R:727-728,1,"In Study 1, a paired-samples t-test compared within-person ""personal reliability"" (correlation between even and odd items of each scale) for gibberish versus content scales. This analysis tested whether gibberish responses showed higher internal consistency (M = 0.3) than content responses (M = -0.7), contrary to the assumption that inconsistency flags carelessness. Results indicated gibberish scales had significantly higher personal reliability, t(619) = 22.9, p < .001, Cohen’s d = 1.29.","“The personal reliability of each respondent is the within-persons correlation between the even and odd items within each scale of the reliable construct. A low correlation points to careless responding because careful respondents are likely to answer the even and odd items of the same construct similarly (Huang, Liu, & Bowling, 2015; Johnson, 2005).” “First, we calculated six indexes of careless responses for each row: long string, standard deviation, the correlation between two half scales, Mahalanobis distance by the R package careless (Yentes & Wilhelm, 2021), and two person-fit indices by the R package PerFit (Tendeiro et al., 2016).” “To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 1 presents the results of the paired-samples t test, indicating significant differences for all examined metrics.” “Table 1. Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t Test … Personal reliability 0.3  −0.7  1.0 [0.9, 1.1]  22.9  < .001  1.29.”",,"data_study_1$personal_relialibity <- careless::evenodd(data_study_1[,1:16], factors = c(4,4,8))
...
# Deleting two respondents who do not have both types of scales,
# so that we can do a paired samples t-test
counts <- table(data_study_1$Participant_ID)
single_row_ids <- names(counts[counts < 2])
filtered_data <- data_study_1[!data_study_1$Participant_ID %in% single_row_ids, ]
filtered_data <- filtered_data %>%
  arrange(Participant_ID, condition)

# Paired t-tests between gibberish and content
...
t.test(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)
cohen.d(data = filtered_data, personal_relialibity ~ condition, paired = TRUE)",,1,1
