analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
8,transformation,"As a measure of initial activation/encoding during the lesson, we
calculated for each child the proportion of time fixating on the lesson
materials by dividing the fixation time by the total time in the lesson",0.0,,generate-v-retrieve-analyses.Rmd,,"A multiple linear regression predicted immediate posttest performance on critical items (proportion correct) from learning condition (Generating Predictions vs. Retrieve), proportion of time fixating on the lesson materials, and their interaction. Standardized coefficients showed a positive main effect of being in the Retrieve condition (β = 0.42), a positive effect of greater fixation proportion (β = 0.63), and a significant negative interaction term (β = −0.57), indicating that the benefit of retrieval over prediction was larger at lower levels of attention and diminished at higher fixation levels.","For each participant, the proportion of time fixating to the lesson was then calculated (total fixation to lesson slide areas of interests/total lesson time).

In line with our hypothesis and predictions that the benefit of generating predictions versus retrieval for learning will depend on attention control and initial encoding, we analyzed the independent and combined effects that lesson format (Generating Predictions vs. Retrieve) and encoding during the lesson have on immediate posttest performance using a regression model predicting posttest performance in the critical trials with condition (dummy-coded, Generate = 0, Retrieve = 1) and proportion of time fixating the study materials (as a measure of initial encoding and attention), as well as their interaction, as predictors.

Immediate Posttest performance includes only critical trials.

Note. Estimates are standardized.",,"data <- data[which(data$Pretest.Catch>.60),]

m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])

m1a <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""GENERATE"",])

m1b <- lm(`Post.test.w.o.Fillers`~Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&data$Condition==""RETRIEVE"",])

ggplot(data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)&!is.na(data$Condition),], aes(x = `Total.Proportion.of.Fixation`, y = `Post.test.w.o.Fillers`,colour=Condition)) +geom_point(size = 4) + stat_smooth(method = ""lm"")",,0,
8,inference criterion,95% CI,2.0,"# Effect of condition and lesson engagement on posttest performance

```{r}
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)",generate-v-retrieve-analyses.Rmd:142-147,1,"A multiple linear regression predicted immediate posttest performance on critical items (proportion correct) from learning condition (Generating Predictions vs. Retrieve), proportion of time fixating on the lesson materials, and their interaction. Standardized coefficients showed a positive main effect of being in the Retrieve condition (β = 0.42), a positive effect of greater fixation proportion (β = 0.63), and a significant negative interaction term (β = −0.57), indicating that the benefit of retrieval over prediction was larger at lower levels of attention and diminished at higher fixation levels.","As suggested by the graph in Figure 4 , children in the Retrieve group were more accurate in the critical trials of the immediate posttest (i.e., excluding the catch trials; M = 0.65, 95% CI [0.61, 0.68]) than in the Generating Predictions group ( M = 0.61, 95% CI [0.57, 0.64]), β = 0.42, t(67) = 2.33, p = .023, 95% CI [−0.05,0.89]. Moreover, overall, as seen in Figure 4, children who spent a larger proportion of time fixating on the lesson materials during the lesson were more accurate at the immediate posttest, β = 0.63, t(67) = 2.60, p = .011, 95% CI [0.15,1.12]. Critically, the interaction effect between condition and proportion of time fixating in the lesson on immediate posttest performance was also statistically significant, β = −0.57, t(67) = −2.04, p = .04, 95% CI [ −1.12, −0.01].",,"m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)

library(effectsize)
effectsize(m1)

library(emmeans)
EMM <- emmeans(m1, ~ Condition*Total.Proportion.of.Fixation, at = list(Total.Proportion.of.Fixation=c(0.41,0.57,0.73)))
EMM

pairs(EMM, simple = ""Condition"")    # compare treats for each dose -- ""simple effects""
pairs(EMM, simple = ""Total.Proportion.of.Fixation"")",,1,1
9,model specification,"This pattern of results was similar when we included age as a factor in
all the other analyses reported: There was no significant interaction
between age and condition on pre- or posttest. [...] In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,"# Effect of condition and lesson engagement on posttest performance

```{r}
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m1)
confint(m1)",generate-v-retrieve-analyses.Rmd:142-147,1,,,,,,,
9,variable specification,"This pattern of results was similar when we included age as a factor in
all the other analyses reported: There was no significant interaction
between age and condition on pre- or posttest. [...] In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,"# age effects?
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
m_post_age <- lm(`Post.test.w.o.Fillers`~Condition*FIXED.GRADE.LEVEL,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m_post_age)
library(effectsize)
effectsize(m_post_age)
confint(m_post_age)",generate-v-retrieve-analyses.Rmd:186-192,1,,,,,,,
9,transformation,,,,generate-v-retrieve-analyses.Rmd,,,,,,,,
9,variable specification,"In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,"# age effects?
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
m_post_age <- lm(`Post.test.w.o.Fillers`~Condition*FIXED.GRADE.LEVEL,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m_post_age)
library(effectsize)
effectsize(m_post_age)
confint(m_post_age)",generate-v-retrieve-analyses.Rmd:186-192,1,,,,,,,
9,transformation,,,,generate-v-retrieve-analyses.Rmd,,,,,,,,
9,variable specification,"In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,"# age effects?
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
m_post_age <- lm(`Post.test.w.o.Fillers`~Condition*FIXED.GRADE.LEVEL,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m_post_age)
library(effectsize)
effectsize(m_post_age)
confint(m_post_age)",generate-v-retrieve-analyses.Rmd:186-192,1,,,,,,,
9,transformation,"In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,,generate-v-retrieve-analyses.Rmd,,,,,,,,
9,variable specification,"In line with our hypothesis and predictions that the benefit of
generating predictions versus retrieval for learning will depend on
attention control and initial encoding, we analyzed the independent
and combined effects that lesson format (Generating Predictions vs.
Retrieve) and encoding during the lesson have on immediate
posttest performance using a regression model predicting posttest
performance in the critical trials with condition (dummy-coded,
Generate = 0, Retrieve = 1) and proportion of time fixating the
study materials (as a measure of initial encoding and attention), as
well as their interaction, as predictors. The results of the regression
analyses are presented in Table 1.",0.0,"# age effects?
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
m_post_age <- lm(`Post.test.w.o.Fillers`~Condition*FIXED.GRADE.LEVEL,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m_post_age)
library(effectsize)
effectsize(m_post_age)
confint(m_post_age)",generate-v-retrieve-analyses.Rmd:186-192,1,,,,,,,
9,transformation,"As a measure of initial activation/encoding during the lesson, we
calculated for each child the proportion of time fixating on the lesson
materials by dividing the fixation time by the total time in the lesson",0.0,,generate-v-retrieve-analyses.Rmd,,,,,,,,
9,inference criterion,95% CI,2.0,"# age effects?
m1 <- lm(`Post.test.w.o.Fillers`~Condition*Total.Proportion.of.Fixation,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
m_post_age <- lm(`Post.test.w.o.Fillers`~Condition*FIXED.GRADE.LEVEL,data=data[data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation),])
summary(m_post_age)
library(effectsize)
effectsize(m_post_age)
confint(m_post_age)",generate-v-retrieve-analyses.Rmd:186-192,1,,,,,,,
