analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
2,transformation,,,,,,"Spearman rank-order correlation between the cohort-level prevalence of singles at T1 and mean singlehood satisfaction at T1 across cohorts and age groups. The analysis tested whether cohorts with a higher share of singles also showed higher singlehood satisfaction, finding a positive association, rs(7,488) = .20, p < .001.","Second, we calculated the proportion of singles at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort), which was done with the prevalence sample of N = 17,697 participants. Higher values indicated a greater share of singles at T1 in the respective cohort.

We tested differences between the later-born and earlier-born cohort in the prevalence of singles (Hypothesis 1) using a chi-square test and computed Spearman’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2).",,"### create prevalence data

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(prevalence = round(length(which(relt1 == 0)) / (length(which(relt1 == 0)) + length(which(relt1 == 1))), 3))


data_prevalence <- data %>% select(id, sex, histcoh, agegroup, aget1, relt1, prevalence, sinsatt1, sinsatt2, sinsatt3, lifesatt1, lifesatt2, lifesatt3)

# only participants with information on their relationship duration

data_prevalence <- data_prevalence %>% filter(!is.na(relt1))

# only participants who did not participate twice

data_prevalence <- data_prevalence %>% group_by(id) %>%
  mutate(total = sum(n()),
         unique = ifelse(total == 1, 1, 0)) %>%
  select(-total) %>% arrange(id) %>% slice_head()",,1,
2,inference criterion,"The proportion of singles was significantly associated with higher singlehood satisfaction (rs(7,488) = .20, p <.001) and higher life satisfaction (rs(7,637) = .33, p<.001).",0,"cor.test(prev$prevalence, prev$sinsatt1, type = ""spearman"")",1_descriptive_analyses.R:156,0,"Spearman rank-order correlation between the cohort-level prevalence of singles at T1 and mean singlehood satisfaction at T1 across cohorts and age groups. The analysis tested whether cohorts with a higher share of singles also showed higher singlehood satisfaction, finding a positive association, rs(7,488) = .20, p < .001.","The proportion of singles was significantly associated with higher singlehood satisfaction (rs(7,488) = .20, p < .001) and higher life satisfaction (rs(7,637) = .33, p < .001).",,"cor.test(prev$prevalence, prev$sinsatt1, type = ""spearman"")
cor.test(prev$prevalence, prev$lifesatt1, type = ""spearman"")",,1,0
3,model specification,"We expected a higher prevalence of singles in the laterborn (vs. earlier-born) cohort (Hypothesis 1) and that the higher prevalence is related to higher satisfaction (i.e., satisfaction with singlehood and life satisfaction; Hypothesis 2). [...] We tested differences between the later born and earlier-born cohort in the prevalence of singles
(Hypothesis 1) using a chi-square test and computed Spearman’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2).",0;2,"cor.test(prev$prevalence, prev$sinsatt1, type = ""spearman"")",1_descriptive_analyses.R:156,1,,,,,,,
3,variable specification,"We expected a higher prevalence of singles in the laterborn (vs. earlier-born) cohort (Hypothesis 1) and that the higher prevalence is related to higher satisfaction (i.e., satisfaction with singlehood and life satisfaction; Hypothesis 2). [...] We tested differences between the later born and earlier-born cohort in the prevalence of singles
(Hypothesis 1) using a chi-square test and computed Spearman’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2).",0;2,"### create prevalence data

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(prevalence = round(length(which(relt1 == 0)) / (length(which(relt1 == 0)) + length(which(relt1 == 1))), 3))

data_prevalence <- data %>% select(id, sex, histcoh, agegroup, aget1, relt1, prevalence, sinsatt1, sinsatt2, sinsatt3, lifesatt1, lifesatt2, lifesatt3)

# only participants with information on their relationship duration
data_prevalence <- data_prevalence %>% filter(!is.na(relt1))

# only participants who did not participate twice
data_prevalence <- data_prevalence %>% group_by(id) %>%
  mutate(total = sum(n()),
         unique = ifelse(total == 1, 1, 0)) %>%
  select(-total) %>% arrange(id) %>% slice_head()
# write.table(data_prevalence, ""data_prevalences.txt"")[...]prev <- read.table(""data_prevalences.txt"")[...]prev <- prev %>% filter(relt1 == 0)[…]cor.test(prev$prevalence, prev$sinsatt1, type = ""spearman"")","0_clean_data.R ; 1_descriptive_analyses.R ; 1_descriptive_analyses.R ; 1_descriptive_analyses.R:214-229,95,154,156",1,,,,,,,
3,transformation,,,,,,,,,,,,
3,variable specification,"We expected a higher prevalence of singles in the laterborn (vs. earlier-born) cohort (Hypothesis 1) and that the higher prevalence is related to higher satisfaction (i.e., satisfaction with singlehood and life satisfaction; Hypothesis 2). [...] We tested differences between the later born and earlier-born cohort in the prevalence of singles
(Hypothesis 1) using a chi-square test and computed Spearman’s rank correlations to assess the association between the prevalence of singles and satisfaction at T1 (Hypothesis 2).",0;2,"prev <- read.table(""data_prevalences.txt"")[...]prev <- prev %>% filter(relt1 == 0)[…]cor.test(prev$prevalence, prev$sinsatt1, type = ""spearman"")","1_descriptive_analyses.R:95,154, 156",1,,,,,,,
3,transformation,,,,,,,,,,,,
3,inference criterion,"The proportion of singles was significantly associated with higher singlehood satisfaction (rs(7,488) = .20, p <.001) and higher life satisfaction (rs(7,637) = .33, p<.001).",0,"cor.test(prev$prevalence, prev$sinsatt1, type = ""spearman"")",1_descriptive_analyses.R:156,0,,,,,,,
4,model specification,"Table 2 shows the means, standard deviations, and zeroorder correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). [...] Descriptive Characteristics and Pearson Correlations Among the Study Variables",0;2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,1,,,,,,,
4,variable specification,T1 singlehood satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
4,transformation,,,,,,,,,,,,
4,variable specification,T2 singlehood satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
4,transformation,,,,,,,,,,,,
4,inference criterion,p < .005.,2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,,,,,,,,
5,model specification,"Table 2 shows the means, standard deviations, and zeroorder correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). [...] Descriptive Characteristics and Pearson Correlations Among the Study Variables",0;2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,1,,,,,,,
5,variable specification,T1 singlehood satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
5,transformation,,,,,,,,,,,,
5,variable specification,T3 singlehood satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
5,transformation,,,,,,,,,,,,
5,inference criterion,p < .005.,2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,,,,,,,,
6,model specification,"Table 2 shows the means, standard deviations, and zeroorder correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). [...] Descriptive Characteristics and Pearson Correlations Among the Study Variables",0;2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,1,,,,,,,
6,variable specification,T1 singlehood satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
6,transformation,,,,,,,,,,,,
6,variable specification,T1 life satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
6,transformation,,,,,,,,,,,,
6,inference criterion,p < .005.,2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,,,,,,,,
7,model specification,"Table 2 shows the means, standard deviations, and zeroorder correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). [...] Descriptive Characteristics and Pearson Correlations Among the Study Variables",0;2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,1,,,,,,,
7,variable specification,T1 singlehood satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
7,transformation,,,,,,,,,,,,
7,variable specification,T2 life satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
7,transformation,,,,,,,,,,,,
7,inference criterion,p < .005.,2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,,,,,,,,
8,model specification,"Table 2 shows the means, standard deviations, and zeroorder correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). [...] Descriptive Characteristics and Pearson Correlations Among the Study Variables",0;2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,1,"Pearson correlation between T2 singlehood satisfaction and extraversion, testing if extraversion is related to later singlehood satisfaction. The correlation was small and positive, r ≈ .05, p < .005.","Table 2. Descriptive Characteristics and Pearson Correlations Among the Study Variables.
...
Table 2 shows the means, standard deviations, and zero-order correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups).",,"#### Table 2: Descriptive characteristics and Pearson correlations among study variables ###############

# Correlations across key variables

library(Hmisc)

cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")
cor_r <- as.data.frame(round(cor$r, 2))",,1,1
8,variable specification,T1 singlehood satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,"Pearson correlation between T2 singlehood satisfaction and extraversion, testing if extraversion is related to later singlehood satisfaction. The correlation was small and positive, r ≈ .05, p < .005.","Table 2 shows the means, standard deviations, and zero-order correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). Satisfaction with singlehood and life satisfaction were positively correlated with each other: The more satisfied singles felt with their singlehood, the more satisfied they were with their lives. Both satisfaction measures were positively associated with extraversion and negatively associated with neuroticism.",,"#### Table 2: Descriptive characteristics and Pearson correlations among study variables ###############

# Correlations across key variables

library(Hmisc)

cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")
cor_r <- as.data.frame(round(cor$r, 2))
...
# sample sizes
row.names(cor_r)[1:8] <- c(paste0(""1. T1 Satisfaction with singlehood (n = "", cor$n[1,1], "")""),
                           paste0(""2. T2 Satisfaction with singlehood (n = "", cor$n[2,2], "")""),
                           paste0(""3. T3 Satisfaction with singlehood (n = "", cor$n[3,3], "")""),
                           paste0(""4. T1 Life satisfaction (n = "", cor$n[4,4], "")""),
                           paste0(""5. T2 Life satisfaction (n = "", cor$n[5,5], "")""),
                           paste0(""6. T3 Life satisfaction (n = "", cor$n[6,6], "")""),
                           paste0(""7. Extraversion (n = "", cor$n[7,7], "")""),
                           paste0(""8. Neuroticism (n = "", cor$n[8,8], "")""))",,1,1
8,transformation,,,,,,"Pearson correlation between T2 singlehood satisfaction and extraversion, testing if extraversion is related to later singlehood satisfaction. The correlation was small and positive, r ≈ .05, p < .005.","The dimensions extraversion (e.g., ""I get enthusiastic easily and can motivate others eas-
ily"") and neuroticism (e.g., ""I worry a lot"") were assessed 
with four items each. The response format ranged from 1 
(absolutely incorrect) to 5 (absolutely correct). For each trait, 
we used wave-specific mean scores.",,"anchor2 <- anchor2 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2, starts_with(""per3i"")) %>%
  rename(aget2 = age,
         lifesatt2 = sat6,
         sinsatt2 = sat2) %>%
  replace(((.) < 0), NA) %>%
  mutate(relt2 = ifelse(relstat == 1 |
                          relstat == 6 |
                          relstat == 9, 0, 1)) %>% 
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t1_t2 = rowSums(.[c(4:93)], na.rm = TRUE)) %>%
  mutate_at(c(96:116), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, aget2, relt2, months_rel_t1_t2, lifesatt2, sinsatt2, extra_M, neuro_M, agree_M, consc_M, open_M)

cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",,1,
