paper_id,analysis_id,brief_description,dimension,paper_value,code_value,match_status,explanation,paper_evidence,code_evidence
yeung,3,"The authors formally compared the two dependent correlations from Study 1—OSIQ Object vs. IES-R (r = .15) and OSIQ Spatial vs. IES-R (r = −.16)—using the R package cocor. The difference between these correlations was statistically significant (p < .001), indicating that the associations of object and spatial imagery with PTSD symptoms differed in magnitude and direction.",Transformation Specification,"Total scores reflecting object and spatial imagery are calculated by averaging the raw scores of all the items in each domain.

Two items on the OSIQ-O were conceptually similar to PTSD-related intrusions (i.e., “Sometimes my images are so vivid and persistent that it is difficult to ignore them,” “My visual images are in my head all the time. They are just right there”). Likewise, one item on the IES-R was conceptually similar to trait object imagery (i.e., “Pictures about it popped into my mind”). To ensure that any associations were not simply due to overlap between items on scales, we reran the same regression after recalculating OSIQ-O and IES-R scores without these three items.

Continuous predictors (PHQ-9, OSIQ-O, OSIQ-S) were mean-centered.","### OSIQ: drop potentially overlapping items and compute modified mean scores
osiq_drop_items <- c(""osiq_o_22"", ""osiq_o_28"")

df_master <-
  df_master %>%
  ### calculate OSIQ-O & OSIQ-S difference score (+ve = more O, -ve = more S)
  mutate(osiq_diff_o_s = osiq_o - osiq_s) %>%
  ### calculate OSIQ-O without items 22 and 28
  mutate(
    osiq_o_drop = rowMeans(
      select(
        ### mean of all OSIQ-O items, without the items labelled in `osiq_drop_items`
        ### (raw responses are the variables ending in digits; luckily, 27r is spatial so it can be ignored)
        ., starts_with(""osiq_o_"") & matches('\\d{1}$') & !matches(osiq_drop_items)
        )
      )
    ) 

### IES-R: drop potentially overlapping items and recompute scores
ies_drop_items <- c(""ies_recent_9"", ""ies_remote_9"")

### identify items in the regular ies-r intrusions subscale
ies_int <- c(""_1"", ""_2"", ""_3"", ""_6"", ""_9"", ""_14"", ""_16"", ""_20"")

df_master <-
  df_master %>%
  ### calculate ies-r recent without item 9
  mutate(
    ### total sum score
    ies_recent_total_drop = rowSums(
      select(
        ., starts_with(""ies_recent_"") & matches('\\d{1}$') & !matches(ies_drop_items) & !contains(""cutoff"")
        )
      ),
    ### int domain mean score
    ies_recent_int_drop = rowMeans(
      select(
        ., starts_with(""ies_recent_"") & matches('\\d{1}$') & !matches(ies_drop_items) & ends_with(ies_int)
        )
      )
    ) %>% 
  ### calculate ies-r remote without item 9
  mutate(
    ### total sum score
    ies_remote_total_drop = rowSums(
      select(
        ., starts_with(""ies_remote_"") & matches('\\d{1}$') & !matches(ies_drop_items) & !contains(""cutoff"")
        )
      ),
    ### int domain mean score
    ies_remote_int_drop = rowMeans(
      select(
        ., starts_with(""ies_remote_"") & matches('\\d{1}$') & !matches(ies_drop_items) & ends_with(ies_int)
        )
      )
    )

### Center numeric predictors used in later models
### (centered versions are also used to define the filtered sample for the correlation comparison)
df_master <-
  df_master %>% 
  mutate(
    ### osiq_o
    osiq_o_cen = scale(osiq_o, scale = FALSE),
    osiq_o_drop_cen = scale(osiq_o_drop, scale = FALSE),
    ### osiq_s
    osiq_s_cen = scale(osiq_s, scale = FALSE),
    ### osivq_v
    osivq_v_cen = scale(osivq_v, scale = FALSE),
    ### phq_total
    phq_total_cen = scale(phq_total, scale = FALSE),
    ### osiq diff score
    osiq_diff_o_s_cen = scale(osiq_diff_o_s, scale = FALSE),
    ### age
    age_flup_cen = scale(age_flup, scale = FALSE),
    ### pte_exposure_count
    pte_exposure_count_cen = scale(pte_exposure_count, scale = FALSE),
    ### grammatical reasoning
    final_score_raw_gr_cen = scale(final_score_raw_gr, scale = FALSE),
    ### odd-one-out
    final_score_raw_oo_cen = scale(final_score_raw_oo, scale = FALSE),
    ### paired associates
    avg_score_raw_pa_cen = scale(avg_score_raw_pa, scale = FALSE),
    ### mental rotation
    final_score_raw_ro_cen = scale(final_score_raw_ro, scale = FALSE),
    ### education
    edu_flup_cen = scale(edu_flup, scale = FALSE),
    )

### Define the analysis dataset for comparing the two dependent correlations
### (subsetting / filtering transformation before running cor.test and cocor)
df_master_cor <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen),
    !is.na(gender_flup_clean),
    !(gender_flup_clean == ""Other/Prefer not to answer""),
    ### only among those with demo data
    recorded_data_demo == ""DEM"",
    ### only among those with self-reported trauma exposure
    str_detect(trauma, ""Yes""),
    ) %>% 
  select(ies_recent_total, osiq_o, osiq_s)

### Correlations and dependent-correlation comparison
df_master_cor %$% 
  cor.test(.$ies_recent_total, .$osiq_o)

df_master_cor %$% 
  cor.test(.$ies_recent_total, .$osiq_s)

df_master_cor %>% 
  as.data.frame() %>% 
  cocor::cocor(~ies_recent_total + osiq_o | ies_recent_total + osiq_s, data = .)",match,"The code implements the described transformations: scale scores are formed by averaging item responses, overlapping items are dropped and scores recomputed, and continuous predictors are mean-centered prior to analysis. These transformations are consistent with the paper’s description and are in place before the correlation comparison using cocor.",,
yeung,3,"The authors formally compared the two dependent correlations from Study 1—OSIQ Object vs. IES-R (r = .15) and OSIQ Spatial vs. IES-R (r = −.16)—using the R package cocor. The difference between these correlations was statistically significant (p < .001), indicating that the associations of object and spatial imagery with PTSD symptoms differed in magnitude and direction.",Inference Specification,"Zero-order correlations with PTSD symptoms were r = .15 for OSIQ-O and r = −.16 for OSIQ-S (ps < .001), which were significantly different from each other (p < .001).","df_master_cor <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen),
    !is.na(gender_flup_clean),
    !(gender_flup_clean == ""Other/Prefer not to answer""),
    ### only among those with demo data
    recorded_data_demo == ""DEM"",
    ### only among those with self-reported trauma exposure
    str_detect(trauma, ""Yes""),
    ) %>% 
  select(ies_recent_total, osiq_o, osiq_s)

df_master_cor %$% 
  cor.test(.$ies_recent_total, .$osiq_o)

df_master_cor %$% 
  cor.test(.$ies_recent_total, .$osiq_s)

df_master_cor %>% 
  as.data.frame() %>% 
  cocor::cocor(~ies_recent_total + osiq_o | ies_recent_total + osiq_s, data = .)",match,"The paper reports a significance test comparing two dependent correlations using cocor with p < .001, and the code implements this comparison with cocor on the same pair of correlations, relying on default p-value-based inference. No conflicting inference criteria (e.g., alternative alpha levels) are specified in either source.",,
yeung,4,"In Study 1, a multiple linear regression was run with PTSD symptoms (IES-R total) as the dependent variable and mean-centered depression symptoms (PHQ-9), gender (men vs. women), trait object imagery (OSIQ-O), trait spatial imagery (OSIQ-S), and the OSIQ-O × gender and OSIQ-S × gender interaction terms as predictors (n = 792). Object imagery showed a significant positive association (B = 4.05, β = 0.18, p = .004), spatial imagery showed a significant negative association (B = −3.21, β = −0.13, p = .04), PHQ-9 was strongly positive (B = 1.07, β = 0.36, p < .001), and the model explained 18% of the variance in PTSD symptoms (R² = .18).",Model Specification,The relationship between imagery abilities and trauma outcome was assessed using a linear regression with object (OSIQ Object [OSIQ-O] subscale) and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as mean-centered predictors and PTSD symptoms (IES-R) as the outcome.,"### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)

### regression table
tab_model(
  mod_ies_phq_osivq_gender,
  show.std = TRUE, show.se = TRUE, 
  p.style = ""numeric_stars""
  )",match,"The paper describes using a linear regression, and the code implements this using R's lm() function, consistent with that model specification.",,
yeung,4,"In Study 1, a multiple linear regression was run with PTSD symptoms (IES-R total) as the dependent variable and mean-centered depression symptoms (PHQ-9), gender (men vs. women), trait object imagery (OSIQ-O), trait spatial imagery (OSIQ-S), and the OSIQ-O × gender and OSIQ-S × gender interaction terms as predictors (n = 792). Object imagery showed a significant positive association (B = 4.05, β = 0.18, p = .004), spatial imagery showed a significant negative association (B = −3.21, β = −0.13, p = .04), PHQ-9 was strongly positive (B = 1.07, β = 0.36, p < .001), and the model explained 18% of the variance in PTSD symptoms (R² = .18).",Variable Specification,"Data analysis. The relationship between imagery abilities and trauma outcome was assessed using a linear regression with object (OSIQ Object [OSIQ-O] subscale) and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as mean-centered predictors and PTSD symptoms (IES-R) as the outcome. We controlled for depression symptoms (PHQ-9; mean-centered) and gender because of their well-known associations with both imagery (Holmes et al., 2016; Ji et al., 2019) and PTSD symptoms (Olff et al., 2007). We included interaction terms with gender to assess the degree to which gender moderates the relationship between imagery and PTSD symptoms (n = 792 because 14 participants declined to indicate gender).","### subset with ies-r, phq, osiq, and gender (men or women) data
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen),
    !gender_flup_clean == ""Other/Prefer not to answer"",
    )

### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)",match,"The code uses PTSD symptoms (IES-R total) as the outcome and includes mean-centered depression (PHQ-9), gender, trait object imagery, trait spatial imagery, and their interactions with gender as predictors, consistent with the paper description.",,
yeung,4,"In Study 1, a multiple linear regression was run with PTSD symptoms (IES-R total) as the dependent variable and mean-centered depression symptoms (PHQ-9), gender (men vs. women), trait object imagery (OSIQ-O), trait spatial imagery (OSIQ-S), and the OSIQ-O × gender and OSIQ-S × gender interaction terms as predictors (n = 792). Object imagery showed a significant positive association (B = 4.05, β = 0.18, p = .004), spatial imagery showed a significant negative association (B = −3.21, β = −0.13, p = .04), PHQ-9 was strongly positive (B = 1.07, β = 0.36, p < .001), and the model explained 18% of the variance in PTSD symptoms (R² = .18).",Transformation Specification,"The relationship between imagery abilities and trauma outcome was assessed using a linear regression with object (OSIQ Object [OSIQ-O] subscale) and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as mean-centered predictors and PTSD symptoms (IES-R) as the outcome. ... We controlled for depression symptoms (PHQ-9; mean-centered) and gender because of their well-known associations with both imagery (Holmes et al., 2016; Ji et al., 2019) and PTSD symptoms (Olff et al., 2007). ... Note: Outcome is Impact of Event Scale–Revised score. R2 = .18, n = 792. Continuous predictors (PHQ-9, OSIQ-O, OSIQ-S) were mean-centered.","### center numeric predictors in later regression models
df_master <-
  df_master %>% 
  mutate(
    ### osiq_o
    osiq_o_cen = scale(osiq_o, scale = FALSE),
    osiq_o_drop_cen = scale(osiq_o_drop, scale = FALSE),
    ### osiq_s
    osiq_s_cen = scale(osiq_s, scale = FALSE),
    ### osivq_v
    osivq_v_cen = scale(osivq_v, scale = FALSE),
    ### phq_total
    phq_total_cen = scale(phq_total, scale = FALSE),
    ### osiq diff score
    osiq_diff_o_s_cen = scale(osiq_diff_o_s, scale = FALSE),
    ### age
    age_flup_cen = scale(age_flup, scale = FALSE),
    ### pte_exposure_count
    pte_exposure_count_cen = scale(pte_exposure_count, scale = FALSE),
    ### grammatical reasoning
    final_score_raw_gr_cen = scale(final_score_raw_gr, scale = FALSE),
    ### odd-one-out
    final_score_raw_oo_cen = scale(final_score_raw_oo, scale = FALSE),
    ### paired associates
    avg_score_raw_pa_cen = scale(avg_score_raw_pa, scale = FALSE),
    ### mental rotation
    final_score_raw_ro_cen = scale(final_score_raw_ro, scale = FALSE),
    ### education
    edu_flup_cen = scale(edu_flup, scale = FALSE),
    )",match,"The paper states that PHQ-9, OSIQ-O, and OSIQ-S were mean-centered, and the code implements this by subtracting the mean (without scaling by the standard deviation) for the corresponding variables. Thus, the transformation of continuous predictors matches the description in the paper.",,
yeung,4,"In Study 1, a multiple linear regression was run with PTSD symptoms (IES-R total) as the dependent variable and mean-centered depression symptoms (PHQ-9), gender (men vs. women), trait object imagery (OSIQ-O), trait spatial imagery (OSIQ-S), and the OSIQ-O × gender and OSIQ-S × gender interaction terms as predictors (n = 792). Object imagery showed a significant positive association (B = 4.05, β = 0.18, p = .004), spatial imagery showed a significant negative association (B = −3.21, β = −0.13, p = .04), PHQ-9 was strongly positive (B = 1.07, β = 0.36, p < .001), and the model explained 18% of the variance in PTSD symptoms (R² = .18).",Inference Specification,"Table 1.  Regression Results for Imagery Versus Symptoms 
of Posttraumatic Stress Disorder in Trauma-Exposed Adults
...
Note: Outcome is Impact of Event Scale–Revised score. R2 = .18, 
n = 792. Continuous predictors (PHQ-9, OSIQ-O, OSIQ-S) were mean-
centered. PHQ-9 = Patient Health Questionnaire–9; OSIQ-O = Object-
Spatial Imagery Questionnaire Object subscale; OSIQ-S = Object-Spatial 
Imagery Questionnaire Spatial subscale.
...
*p < .05. **p < .01. ***p < .001.","### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)

### regression table
tab_model(
  mod_ies_phq_osivq_gender,
  show.std = TRUE, show.se = TRUE, 
  p.style = ""numeric_stars""
  )

### check against null model
anova(mod_null, mod_ies_phq_osivq_gender, test = ""Chisq"")

### overall model F stats and p value
summary(mod_ies_phq_osivq_gender)",match,"Both the paper and the code use conventional p-value thresholds with star notation (p < .05, p < .01, p < .001) for inference, indicating aligned inference criteria. There is no evidence of alternative alpha levels or nonstandard decision rules in the code that would conflict with the paper’s description.",,
yeung,6,"In Study 1, a multiple linear regression tested whether objective cognitive performance predicted PTSD symptoms (IES-R) in trauma-exposed adults, with Grammatical Reasoning, Odd One Out, Rotations, and Paired Associates scores entered simultaneously along with gender and years of education as predictors (n = 518). Controlling for gender and education, only Grammatical Reasoning was significantly and negatively associated with PTSD symptoms (B = −0.42, β = −0.11, p = .02), whereas the other CBS tasks were non-significant, and the overall model accounted for 4% of the variance (R² = .04).",Model Specification,"In a separate model, we next entered performance on the CBS tests as predictors of IES-R scores, controlling for gender (because of its relationship to performance on certain cognitive tests, particularly those involving spatial processes; Levine et al., 2016) and years of education (to account for domain-general processes, e.g., general intelligence). … Predictors were entered simultaneously for all analyses. Analyses were conducted in R (Version 4.2.2), including stats for linear regressions and correlations (R Core Team, 2022)…","### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_demog_cbs_gr <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ gender_flup_clean + edu_flup_cen + 
       final_score_raw_gr_cen + final_score_raw_oo_cen + final_score_raw_ro_cen + avg_score_raw_pa_cen,
     data = .)",match,"The code implements a multiple linear regression predicting IES-R scores from gender, education, and the four CBS task scores entered simultaneously, consistent with the paper’s description.",,
yeung,6,"In Study 1, a multiple linear regression tested whether objective cognitive performance predicted PTSD symptoms (IES-R) in trauma-exposed adults, with Grammatical Reasoning, Odd One Out, Rotations, and Paired Associates scores entered simultaneously along with gender and years of education as predictors (n = 518). Controlling for gender and education, only Grammatical Reasoning was significantly and negatively associated with PTSD symptoms (B = −0.42, β = −0.11, p = .02), whereas the other CBS tasks were non-significant, and the overall model accounted for 4% of the variance (R² = .04).",Variable Specification,"In a separate model, we next entered performance on the CBS tests as predictors of IES-R scores, controlling for gender (because of its relationship to performance on certain cognitive tests, particularly those involving spatial processes; Levine et al., 2016) and years of education (to account for domain-general processes, e.g., general intelligence). … Note: Outcome is Impact of Event Scale–Revised score. R2 = .04, n = 518. Continuous predictors (years of education, Grammatical Reasoning, Odd One Out, Rotations, Paired Associates) were mean-centered.","df_master_mod <-
  df_master %>%
  filter(
    !is.na(ies_recent_total), !is.na(gender_flup_clean), !is.na(edu_flup_cen), 
    !is.na(final_score_raw_gr_cen), !is.na(final_score_raw_oo_cen), 
    !is.na(final_score_raw_ro_cen), !is.na(avg_score_raw_pa_cen),
    !gender_flup_clean == ""Other/Prefer not to answer"",
    ) 

### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_demog_cbs_gr <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ gender_flup_clean + edu_flup_cen + 
       final_score_raw_gr_cen + final_score_raw_oo_cen + final_score_raw_ro_cen + avg_score_raw_pa_cen,
     data = .) 
",match,"The code uses IES-R scores as the outcome and includes gender, years of education, and the four centered CBS task scores as simultaneous predictors, matching the paper’s variable roles and specification. Any additional sample filtering does not change the designation of variables within the model.",,
yeung,6,"In Study 1, a multiple linear regression tested whether objective cognitive performance predicted PTSD symptoms (IES-R) in trauma-exposed adults, with Grammatical Reasoning, Odd One Out, Rotations, and Paired Associates scores entered simultaneously along with gender and years of education as predictors (n = 518). Controlling for gender and education, only Grammatical Reasoning was significantly and negatively associated with PTSD symptoms (B = −0.42, β = −0.11, p = .02), whereas the other CBS tasks were non-significant, and the overall model accounted for 4% of the variance (R² = .04).",Transformation Specification,"The relationship between imagery abili-
ties and trauma outcome was assessed using a linear 
regression with object (OSIQ Object [OSIQ-O] subscale) 
and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as 
mean-centered predictors and PTSD symptoms (IES-R) as 
the outcome.
...
Note: Outcome is Impact of Event Scale–Revised score. R2 = .04, 
n = 518. Continuous predictors (years of education, Grammatical 
Reasoning, Odd One Out, Rotations, Paired Associates) were mean-
centered.","### Center Variables

```{r center variables}
### center numeric predictors in later regression models
df_master <-
  df_master %>% 
  mutate(
    ### osiq_o
    osiq_o_cen = scale(osiq_o, scale = FALSE),
    osiq_o_drop_cen = scale(osiq_o_drop, scale = FALSE),
    ### osiq_s
    osiq_s_cen = scale(osiq_s, scale = FALSE),
    ### osivq_v
    osivq_v_cen = scale(osivq_v, scale = FALSE),
    ### phq_total
    phq_total_cen = scale(phq_total, scale = FALSE),
    ### osiq diff score
    osiq_diff_o_s_cen = scale(osiq_diff_o_s, scale = FALSE),
    ### age
    age_flup_cen = scale(age_flup, scale = FALSE),
    ### pte_exposure_count
    pte_exposure_count_cen = scale(pte_exposure_count, scale = FALSE),
    ### grammatical reasoning
    final_score_raw_gr_cen = scale(final_score_raw_gr, scale = FALSE),
    ### odd-one-out
    final_score_raw_oo_cen = scale(final_score_raw_oo, scale = FALSE),
    ### paired associates
    avg_score_raw_pa_cen = scale(avg_score_raw_pa, scale = FALSE),
    ### mental rotation
    final_score_raw_ro_cen = scale(final_score_raw_ro, scale = FALSE),
    ### education
    edu_flup_cen = scale(edu_flup, scale = FALSE),
    )
```",match,"The paper states that continuous predictors including education and the four CBS task scores were mean-centered, and the code implements this by centering these variables using scale(..., scale = FALSE).",,
yeung,6,"In Study 1, a multiple linear regression tested whether objective cognitive performance predicted PTSD symptoms (IES-R) in trauma-exposed adults, with Grammatical Reasoning, Odd One Out, Rotations, and Paired Associates scores entered simultaneously along with gender and years of education as predictors (n = 518). Controlling for gender and education, only Grammatical Reasoning was significantly and negatively associated with PTSD symptoms (B = −0.42, β = −0.11, p = .02), whereas the other CBS tasks were non-significant, and the overall model accounted for 4% of the variance (R² = .04).",Inference Specification,"Table 2.  Regression Results for Cambridge Brain Sciences 
Task Performance Versus Symptoms of Posttraumatic Stress 
Disorder in Trauma-Exposed Adults
...
Note: Outcome is Impact of Event Scale–Revised score. R2 = .04, 
n = 518. Continuous predictors (years of education, Grammatical 
Reasoning, Odd One Out, Rotations, Paired Associates) were mean-
centered.
...
*p < .05. ** p < .01.","tab_model(
  mod_ies_demog_cbs_gr,
  show.std = TRUE, show.se = TRUE, 
  p.style = ""numeric_stars""
  )

anova(mod_null, mod_ies_demog_cbs_gr, test = ""Chisq"")

summary(mod_ies_demog_cbs_gr)",match,"Both the paper and the code use standard p-value–based inference with significance stars at conventional thresholds (e.g., p < .05, p < .01), and there is no indication of any alternative or conflicting inference criterion in the code.",,
yeung,7,"The authors ran a combined regression in Study 1 with PTSD symptoms (IES-R) as the outcome and mean-centered PHQ-9, gender, years of education, Grammatical Reasoning, OSIQ-O, OSIQ-S, and the two imagery × gender interaction terms as predictors (n = 545). In this model, Grammatical Reasoning remained significantly negatively related to PTSD symptoms (B = −0.33, β = −0.09, p = .03), OSIQ-O retained a significant positive association (B = 3.87, β = 0.18, p = .02), while the negative association of OSIQ-S was attenuated and became non-significant (B = −1.14, β = −0.05, p = .5), with R² = .19.",Model Specification,"“The relationship between imagery abilities and trauma outcome was assessed using a linear regression with object (OSIQ Object [OSIQ-O] subscale) and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as mean-centered predictors and PTSD symptoms (IES-R) as the outcome.”

“In a separate model, we next entered performance on the CBS tests as predictors of IES-R scores, controlling for gender … Significant predictors from this analysis were then combined with the OSIQ as described above. Predictors were entered simultaneously for all analyses.”

“Analyses were conducted in R (Version 4.2.2), including stats for linear regressions and correlations (R Core Team, 2022)….”","### subset with ies-r, phq, osiq, gender (men or women), CBS, and education data
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen), !is.na(final_score_raw_gr_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen), !is.na(edu_flup_cen),
    !gender_flup_clean == ""Other/Prefer not to answer"",
    )

### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean + 
       edu_flup_cen + 
       final_score_raw_gr_cen + 
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)

### check against null model
anova(mod_null, mod_ies_phq_osivq_gender, test = ""Chisq"")

### overall model F stats and p value
summary(mod_ies_phq_osivq_gender)",match,"The paper describes using linear regression with IES-R as the outcome and multiple predictors entered simultaneously, and the code implements this via lm() with the specified predictors. This aligns with the stated model specification for the combined regression.",,
yeung,7,"The authors ran a combined regression in Study 1 with PTSD symptoms (IES-R) as the outcome and mean-centered PHQ-9, gender, years of education, Grammatical Reasoning, OSIQ-O, OSIQ-S, and the two imagery × gender interaction terms as predictors (n = 545). In this model, Grammatical Reasoning remained significantly negatively related to PTSD symptoms (B = −0.33, β = −0.09, p = .03), OSIQ-O retained a significant positive association (B = 3.87, β = 0.18, p = .02), while the negative association of OSIQ-S was attenuated and became non-significant (B = −1.14, β = −0.05, p = .5), with R² = .19.",Variable Specification,"The relationship between imagery abili-
ties and trauma outcome was assessed using a linear 
regression with object (OSIQ Object [OSIQ-O] subscale) 
and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as 
mean-centered predictors and PTSD symptoms (IES-R) as 
the outcome. We controlled for depression symptoms 
(PHQ-9; mean-centered) and gender because of their 
well-known associations with both imagery (Holmes et al., 
2016; Ji et al., 2019) and PTSD symptoms (Olff et al., 
2007). We included interaction terms with gender to assess 
the degree to which gender moderates the relationship 
between imagery and PTSD symptoms (n = 792 because 
14 participants declined to indicate gender).

In a separate model, we next entered performance 
on the CBS tests as predictors of IES-R scores, control-
ling for gender (because of its relationship to perfor-
mance on certain cognitive tests, particularly those 
involving spatial processes; Levine et al., 2016) and 
years of education (to account for domain-general pro-
cesses, e.g., general intelligence). Significant predictors 
from this analysis were then combined with the OSIQ 
as described above. Predictors were entered simultane-
ously for all analyses.

Note: Outcome is Impact of Event Scale–Revised score. R2 = .19, 
n = 545. Continuous predictors (PHQ-9, years of education, 
Grammatical Reasoning, OSIQ-O, OSIQ-S) were mean-centered.","### subset with ies-r, phq, osiq, gender (men or women), CBS, and education data
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen), !is.na(final_score_raw_gr_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen), !is.na(edu_flup_cen),
    !gender_flup_clean == ""Other/Prefer not to answer"",
    )

### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean + 
       edu_flup_cen + 
       final_score_raw_gr_cen + 
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)
",match,The regression in the code uses the same outcome and the same set and roles of predictors and interactions as described in the paper for the combined model.,,
