analysis_id,brief_description,dimension,paper_text,code_text,match_status,explanation,dimension_norm
23,"Linear regression testing whether anchor position moderates the relation between negative affect anchor responses and Time 2 negative affect PANAS scores; predictors are negative anchor responses, anchor position, and their interaction; DV is Time 2 negative affect.",Variable Specification,"“I also tested whether any of the validity correlations varied as a function of the anchor-item's position. I did this by using linear regression analyses in which I, in turn, regressed the change scores, Time 2 scores, and Time 1 scores onto (i) the responses to the anchor-item, (ii) the anchor-item's position, and (iii) the interaction between the latter two.” [...] “Ten items measured negative affect (distressed, upset, hostile, irritable, scared, afraid, ashamed, guilty, nervous, jittery). For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect. [...] The anchor items for positive and negative affect included in the survey at Time 2 asked participants, ""Overall, compared to the time when you did this survey yesterday, how positive/negative do you feel right now?""”","data$AnchorNA <- paste(data$NA.Anchor.Before, data$NA.Anchor.After)
[...] data$PANAS_NA_D2mean = rowMeans(data[ , c('PANASD2_11_Distressed', 'PANASD2_12_Upset', 
  'PANASD2_13_Hostile', 'PANASD2_14_Irritable', 'PANASD2_15_Scared', 'PANASD2_16_Afraid', 
  'PANASD2_17_Ashamed', 'PANASD2_18_Guilty', 'PANASD2_19_Nervous', 'PANASD2_20_Jittery')], na.rm=TRUE)
[...] m.10 = lm(PANAS_NA_D2mean ~ AnchorNA*Anchor.Position, data=data)",match,"The paper describes linear regressions of Time 2 scores on anchor responses, anchor position, and their interaction, and defines Time 2 negative affect as the mean of the negative PANAS items. The code implements this exactly via a model with outcome PANAS_NA_D2mean and predictors AnchorNA, Anchor.Position, and their interaction.",variables
23,"Linear regression testing whether anchor position moderates the relation between negative affect anchor responses and Time 2 negative affect PANAS scores; predictors are negative anchor responses, anchor position, and their interaction; DV is Time 2 negative affect.",Transformation Specification,"“Ten items measured negative affect (distressed, upset, hostile, irritable, scared, afraid, ashamed, guilty, nervous, jittery). […] For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect.” […] “I excluded participants for (i) having missing responses on any measures or (ii) giving the same response to all items across the three measures in either the first or second survey.” […] “The anchor items for positive and negative affect included in the survey at Time 2 asked participants, ‘Overall, compared to the time when you did this survey yesterday, how positive/negative do you feel right now?’. Participants had five response options for each anchor item: much less positive/negative, a little less positive/negative, the same, a little more positive/negative, and much more positive/negative.” […] “I also tested whether any of the validity correlations varied as a function of the anchor-item's position. I did this by using linear regression analyses in which I, in turn, regressed the change scores, Time 2 scores, and Time 1 scores onto (i) the responses to the anchor-item, (ii) the anchor-item's position, and (iii) the interaction between the latter two.”","“data$AnchorNA <- paste(data$NA.Anchor.Before, data$NA.Anchor.After)
data$AnchorNA = as.character(data$AnchorNA)

# rename character values on the anchors to numbers
# some had a space in front and some had a space after
[…]
data[data == "" Much less negative""] <- 1
data[data == ""Much less negative ""] <- 1
data[data == "" A little less negative""] <- 2
data[data == ""A little less negative ""] <- 2
data[data == "" A little more negative""] <- 4
data[data == ""A little more negative ""] <- 4
data[data == "" Much more negative""] <- 5
data[data == ""Much more negative ""] <- 5

# Save relevant columns as integer
data[, 77:78] <- sapply(data[, 77:78], as.integer)
[…]
data$PANAS_NA_D1mean = rowMeans(data[ , c('PANASD1_11_Distressed', 'PANASD1_12_Upset', 
  'PANASD1_13_Hostile', 'PANASD1_14_Irritable', 'PANASD1_15_Scared', 'PANASD1_16_Afraid', 
  'PANASD1_17_Ashamed', 'PANASD1_18_Guilty', 'PANASD1_19_Nervous', 'PANASD1_20_Jittery')], na.rm=TRUE)

data$PANAS_NA_D2mean = rowMeans(data[ , c('PANASD2_11_Distressed', 'PANASD2_12_Upset', 
  'PANASD2_13_Hostile', 'PANASD2_14_Irritable', 'PANASD2_15_Scared', 'PANASD2_16_Afraid', 
  'PANASD2_17_Ashamed', 'PANASD2_18_Guilty', 'PANASD2_19_Nervous', 'PANASD2_20_Jittery')], na.rm=TRUE)
[…]
# anchor with T2 score, including interaction with anchor position
m.10 = lm(PANAS_NA_D2mean ~ AnchorNA*Anchor.Position, data=data)”",match,"Both the paper and the code use mean scores of the ten negative affect PANAS items for Time 2 as the dependent variable and analyze them across the full cleaned sample, while treating the anchor-item responses and anchor position as predictors. The code additionally makes explicit the numeric recoding of the five-category negative anchor responses, which is consistent with but not in conflict with the paper’s description.",transform
23,"Linear regression testing whether anchor position moderates the relation between negative affect anchor responses and Time 2 negative affect PANAS scores; predictors are negative anchor responses, anchor position, and their interaction; DV is Time 2 negative affect.",Inference Specification,"“I also tested whether any of the validity correlations varied as a function of the anchor-item's position. I did this by using linear regression analyses in which I, in turn, regressed the change scores, Time 2 scores, and Time 1 scores onto (i) the responses to the anchor-item, (ii) the anchor-item's position, and (iii) the interaction between the latter two. For both positive affect and negative affect, the interactions were all statistically nonsignificant (all ps > .179).”","“# anchor with T2 score, including interaction with anchor position
m.10 = lm(PANAS_NA_D2mean ~ AnchorNA*Anchor.Position, data=data)
summary(m.10)
...
## the anchor position doesn't have a moderating effect on the correlations
## the correlations replicate the relationships found in the original study I did with Daniel,
# except that for NA the anchor correlation with T2 was not statistically significantly 
# differetn from anchor correlation with change in NA. descriptively the correlation
# with T2 was a bit stronger.”",match,"Both the paper and the code assess moderation by testing the interaction term in a linear regression and interpret it via conventional null-hypothesis significance testing, describing the interaction (and related contrasts) as “statistically nonsignificant” without specifying a nonstandard alpha or alternative criterion. As far as can be determined from the text and code, the inference procedure and criteria align.",inference
24,"Linear regression testing whether anchor position moderates the relation between negative affect anchor responses and Time 1 negative affect PANAS scores; predictors are negative anchor responses, anchor position, and their interaction; DV is Time 1 negative affect.",Model Specification,"“I also tested whether any of the validity correlations varied as a function of the anchor-item's position. I did this by using linear regression analyses in which I, in turn, regressed the change scores, Time 2 scores, and Time 1 scores onto (i) the responses to the anchor-item, (ii) the anchor-item's position, and (iii) the interaction between the latter two.”","# anchor with T1 score, including interaction with anchor position
m.12 = lm(PANAS_NA_D1mean ~ AnchorNA*Anchor.Position, data=data)",match,"The paper specifies “linear regression analyses” with Time 1 scores regressed on anchor responses, anchor position, and their interaction, and the code implements this using R’s lm() function with PANAS_NA_D1mean as the outcome and AnchorNA*Anchor.Position as predictors. Thus, the model specification in the code matches the linear regression described in the paper.",model
24,"Linear regression testing whether anchor position moderates the relation between negative affect anchor responses and Time 1 negative affect PANAS scores; predictors are negative anchor responses, anchor position, and their interaction; DV is Time 1 negative affect.",Variable Specification,"“For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect.”[...]“I also tested whether any of the validity correlations varied as a function of the anchor-item's position. I did this by using linear regression analyses in which I, in turn, regressed the change scores, Time 2 scores, and Time 1 scores onto (i) the responses to the anchor-item, (ii) the anchor-item's position, and (iii) the interaction between the latter two.”","data$PANAS_NA_D1mean = rowMeans(data[ , c('PANASD1_11_Distressed', 'PANASD1_12_Upset', 
  'PANASD1_13_Hostile', 'PANASD1_14_Irritable', 'PANASD1_15_Scared', 'PANASD1_16_Afraid', 
  'PANASD1_17_Ashamed', 'PANASD1_18_Guilty', 'PANASD1_19_Nervous', 'PANASD1_20_Jittery')], na.rm=TRUE)
[...]data$AnchorNA <- paste(data$NA.Anchor.Before, data$NA.Anchor.After)
[...]m.11 = lm(PANAS_NA_D1mean ~ AnchorNA, data=data)
[...]m.12 = lm(PANAS_NA_D1mean ~ AnchorNA*Anchor.Position, data=data)",match,"The paper describes regressing Time 1 negative affect scores onto anchor responses, anchor position, and their interaction, and the code implements this as a linear model with PANAS_NA_D1mean as the outcome and AnchorNA, Anchor.Position, and their interaction as predictors. Thus, the variables and their roles (DV vs. predictors, including the interaction) correspond between paper and code.",variables
24,"Linear regression testing whether anchor position moderates the relation between negative affect anchor responses and Time 1 negative affect PANAS scores; predictors are negative anchor responses, anchor position, and their interaction; DV is Time 1 negative affect.",Transformation Specification,"Ten items measured negative affect (distressed, upset, hostile, irritable, scared, afraid, ashamed, guilty, nervous, jittery). For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect.[...]I excluded participants for (i) having missing responses on any measures or (ii) giving the same response to all items across the three measures in either the first or second survey.[...]The final dataset for this paper consisted of 903 participants who completed the PANAS on both Time 1 and Time 2.","data$AnchorNA <- paste(data$NA.Anchor.Before, data$NA.Anchor.After)
data$AnchorNA = as.character(data$AnchorNA)
[...]
data[data == "" Much less negative""] <- 1
data[data == ""Much less negative ""] <- 1
data[data == "" A little less negative""] <- 2
data[data == ""A little less negative ""] <- 2
data[data == "" A little more negative""] <- 4
data[data == ""A little more negative ""] <- 4
data[data == "" Much more negative""] <- 5
data[data == ""Much more negative ""] <- 5
[...]
data[, 77:78] <- sapply(data[, 77:78], as.integer)
[...]
data$PANAS_NA_D1mean = rowMeans(data[ , c('PANASD1_11_Distressed', 'PANASD1_12_Upset', 
  'PANASD1_13_Hostile', 'PANASD1_14_Irritable', 'PANASD1_15_Scared', 'PANASD1_16_Afraid', 
  'PANASD1_17_Ashamed', 'PANASD1_18_Guilty', 'PANASD1_19_Nervous', 'PANASD1_20_Jittery')], na.rm=TRUE)
[...]
m.11 = lm(PANAS_NA_D1mean ~ AnchorNA, data=data)
[...]
m.12 = lm(PANAS_NA_D1mean ~ AnchorNA*Anchor.Position, data=data)",match,"The paper states that Time 1 negative affect is a mean of the 10 negative PANAS items for participants with complete data, and the code implements this by computing PANAS_NA_D1mean as rowMeans of those 10 items after recoding the negative anchor responses and using the full cleaned dataset. No additional transformations (e.g., standardization or subsetting beyond prior exclusions) are applied in either source for this regression.",transform
24,"Linear regression testing whether anchor position moderates the relation between negative affect anchor responses and Time 1 negative affect PANAS scores; predictors are negative anchor responses, anchor position, and their interaction; DV is Time 1 negative affect.",Inference Specification,"I also tested whether any of the validity correlations varied as a function of the anchor-item's position. I did this by using linear regression analyses in which I, in turn, regressed the change scores, Time 2 scores, and Time 1 scores onto (i) the responses to the anchor-item, (ii) the anchor-item's position, and (iii) the interaction between the latter two. For both positive affect and negative affect, the interactions were all statistically nonsignificant (all ps > .179).","# anchor with T1 score, including interaction with anchor position
m.12 = lm(PANAS_NA_D1mean ~ AnchorNA*Anchor.Position, data=data)
summary(m.12)
[...]
## the anchor position doesn't have a moderating effect on the correlations
## the correlations replicate the relationships found in the original study I did with Daniel,
# except that for NA the anchor correlation with T2 was not statistically significantly 
# differetn from anchor correlation with change in NA. descriptively the correlation
# with T2 was a bit stronger.",match,"Both paper and code assess the interaction (moderation) via linear regression and judge it using p-values, concluding that the anchor position does not have a moderating effect. No alternative alpha or inferential criterion is specified in either source, so the inference specification aligns.",inference
25,"Correlation between positive affect anchor responses and positive affect change scores (Time 2 – Time 1), for participants who saw the anchor before the PANAS at Time 2.",Model Specification,"Table 33Correlations[and 95% Confidence Intervals]  of the Anchor Responses with Change Scores, Time 2 Scores, Time 1 Scores[...]MeasuresChange Scores Time 2 Scores Time 1 ScoresPositive AffectAnchor before.52 [.44, .58][...]""For descriptive purposes, Table 3 presents the correlations of the anchor with the (i) change scores, (ii) Time 2 scores, and (iii) Time 1 scores, separately for participants who saw the anchor before vs after the PANAS.""","#### correlations with PA anchor before vs after ####

cor.test(data_before$PA_change, data_before$AnchorPA)
cor.test(data_after$PA_change, data_after$AnchorPA)",match,"The paper describes computing correlations (with 95% confidence intervals) between the anchor responses and change scores by anchor position, and the code implements this using `cor.test` between `PA_change` and `AnchorPA` separately for the `data_before` (anchor-before) group. Both therefore use a Pearson correlation test with 95% confidence intervals for the same variables and subgroup.",model
25,"Correlation between positive affect anchor responses and positive affect change scores (Time 2 – Time 1), for participants who saw the anchor before the PANAS at Time 2.",Variable Specification,"""The method's validity is demonstrated by the strength of the correlation between the anchor-item and: (i) the change scores on the outcome measure (e.g., PANAS difference between Time 1 and Time 2), with a positive correlation showing that the anchor-responses capture changes in the construct;""[...]""To calculate each participant's change score for positive affect, I subtracted the mean score for positive affect at Time 1 from the mean score for positive affect at Time 2.""[...]""In the survey at Time 2, I included an anchoritem for positive affect and an anchor-item for negative affect. Importantly, participants were randomly allocated to respond to the anchor item either before the PANAS or after.""[...]""I also tested whether any of the validity correlations varied as a function of the anchor-item's position. I did this by using linear regression analyses in which I, in turn, regressed the change scores, Time 2 scores, and Time 1 scores onto (i) the responses to the anchor-item, (ii) the anchor-item's position, and (iii) the interaction between the latter two.""[...]""For descriptive purposes, Table 3 presents the correlations of the anchor with the (i) change scores, (ii) Time 2 scores, and (iii) Time 1 scores, separately for participants who saw the anchor before vs after the PANAS.""","## create new variables for PA and NA anchor items so responses for the anchors are
# in the same columns for both the people who saw the anchor before the PANAS 
# and those who saw the anchor after the PANAS
data$AnchorPA <- paste(data$PA.Anchor.Before, data$PA.Anchor.After)
[...]## each person's change score for PA and NA from D1 to D2
data$PA_change = data$PANAS_PA_D2mean - data$PANAS_PA_D1mean
[...]#### estimates for anchor before ####
data_before = data[data$Anchor.Position==""Anchor Before"", ]
[...]#### correlations with PA anchor before vs after ####

cor.test(data_before$PA_change, data_before$AnchorPA)",match,"The paper defines this analysis as a correlation between positive affect anchor responses and positive affect change scores, restricted to participants who saw the anchor before the PANAS at Time 2. The code computes exactly this correlation between `PA_change` (Time 2 minus Time 1 positive affect mean) and `AnchorPA` within the `data_before` subset where `Anchor.Position==""Anchor Before""`.",variables
25,"Correlation between positive affect anchor responses and positive affect change scores (Time 2 – Time 1), for participants who saw the anchor before the PANAS at Time 2.",Transformation Specification,"“For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect.”[...]“To calculate each participant's change score for positive affect, I subtracted the mean score for positive affect at Time 1 from the mean score for positive affect at Time 2. I did the same to calculate the change scores for negative affect. Thus, each participant had a change score for positive affect and a change score for negative affect.”[...]“Importantly, participants were randomly allocated to respond to the anchor item either before the PANAS or after.”[...]“Table 33Correlations[and 95% Confidence Intervals]  of the Anchor Responses with Change Scores, Time 2 Scores, Time 1 Scores[...]Positive AffectAnchor before.52 [.44, .58].44 [.36, .51] .04 [-.05, .14]”","data$AnchorPA <- paste(data$PA.Anchor.Before, data$PA.Anchor.After)
data$AnchorNA <- paste(data$NA.Anchor.Before, data$NA.Anchor.After)
data$AnchorPA = as.character(data$AnchorPA)
data$AnchorNA = as.character(data$AnchorNA)
[...]
data$PANAS_PA_D1mean = rowMeans(data[ , c('PANASD1_1_Attentive', 'PANASD1_2_Interested', 
  'PANASD1_3_Alert', 'PANASD1_4_Excited', 'PANASD1_5_Enthusiastic', 'PANASD1_6_Inspired', 
  'PANASD1_7_Proud', 'PANASD1_8_Determined', 'PANASD1_9_Strong', 'PANASD1_10_Active')], na.rm=TRUE)

data$PANAS_PA_D2mean = rowMeans(data[ , c('PANASD2_1_Attentive', 'PANASD2_2_Interested', 
  'PANASD2_3_Alert', 'PANASD2_4_Excited', 'PANASD2_5_Enthusiastic', 'PANASD2_6_Inspired', 
  'PANASD2_7_Proud', 'PANASD2_8_Determined', 'PANASD2_9_Strong', 'PANASD2_10_Active')], na.rm=TRUE)
[...]
data$PA_change = data$PANAS_PA_D2mean - data$PANAS_PA_D1mean
[...]
data_before = data[data$Anchor.Position==""Anchor Before"", ]
[...]
cor.test(data_before$PA_change, data_before$AnchorPA)",match,"Both the paper and the code average the 10 positive-affect PANAS items at each time point, compute a change score as Time 2 minus Time 1, and then within the anchor-before subset correlate these change scores with numerically coded anchor responses, with no substantive additional transformations in the code beyond coding the anchor and standard NA handling. Any extra implementation details (e.g., numeric coding of the five anchor categories) are consistent with the paper’s described procedure.",transform
25,"Correlation between positive affect anchor responses and positive affect change scores (Time 2 – Time 1), for participants who saw the anchor before the PANAS at Time 2.",Inference Specification,"Table 33Correlations[and 95% Confidence Intervals]  of the Anchor Responses with Change Scores, Time 2 Scores, Time 1 Scores[...]Positive AffectAnchor before.52 [.44, .58]","#### correlations with PA anchor before vs after ####

cor.test(data_before$PA_change, data_before$AnchorPA)",match,"The paper reports this correlation with a 95% confidence interval, and the code computes the same correlation using cor.test, which by default produces a two-sided test with a 95% confidence interval, so the inferential specification (95% CI / α = .05) aligns. The code additionally yields a p-value, but this does not conflict with the paper’s use of 95% CIs as the primary inferential output.",inference
26,"Correlation between positive affect anchor responses and Time 2 positive affect PANAS scores, for participants who saw the anchor before the PANAS at Time 2.",Model Specification,"Table 3 presents the correlations of the anchor with the (i) change scores, (ii) Time 2 scores, and (iii) Time 1 scores, separately for participants who saw the anchor before vs after the PANAS.","cor.test(data_before$PANAS_PA_D2mean, data_before$AnchorPA)",match,"The paper describes this analysis as correlations between the anchor and Time 2 scores by anchor position, and the code implements this using a correlation test between Time 2 positive affect means and the anchor responses for the anchor-before group. Both thus use a correlation as the statistical model for this analysis.",model
26,"Correlation between positive affect anchor responses and Time 2 positive affect PANAS scores, for participants who saw the anchor before the PANAS at Time 2.",Variable Specification,"""The method's validity is demonstrated by the strength of the correlation between the anchor-item and: (i) the change scores on the outcome measure (e.g., PANAS difference between Time 1 and Time 2), with a positive correlation showing that the anchor-responses capture changes in the construct; (ii) the Time 2 scores on the outcome measure (e.g., PANAS at Time 2), with a positive correlation showing that the anchor-responses reflect how people currently feel; and (iii) the Time 1 scores on the outcome measure (e.g., PANAS at Time 1), with a negative correlation showing that the anchor-responses also reflect people's feelings at the time against which current feelings are being compared (see Devji et al., 2020;Kamper et al., 2009).""[...]""I also tested whether any of the validity correlations varied as a function of the anchor-item's position. I did this by using linear regression analyses in which I, in turn, regressed the change scores, Time 2 scores, and Time 1 scores onto (i) the responses to the anchor-item, (ii) the anchor-item's position, and (iii) the interaction between the latter two.""[...]""For descriptive purposes, Table 3 presents the correlations of the anchor with the (i) change scores, (ii) Time 2 scores, and (iii) Time 1 scores, separately for participants who saw the anchor before vs after the PANAS.""[...]""Table 33Correlations[and 95% Confidence Intervals]  of the Anchor Responses with Change Scores, Time 2 Scores, Time 1 ScoresMeasuresChange Scores Time 2 Scores Time 1 ScoresPositive AffectAnchor before.52 [.44, .58].44 [.36, .51] .04 [-.05, .14]Anchor after.56 [.49, .62].46 [.39, .53] -.02 [-.11, .08]""","## create new variables for PA and NA anchor items so responses for the anchors are
# in the same columns for both the people who saw the anchor before the PANAS 
# and those who saw the anchor after the PANAS
data$AnchorPA <- paste(data$PA.Anchor.Before, data$PA.Anchor.After)
data$AnchorNA <- paste(data$NA.Anchor.Before, data$NA.Anchor.After)
data$AnchorPA = as.character(data$AnchorPA)
data$AnchorNA = as.character(data$AnchorNA)[...]data[data == "" Much less positive""] <- 1
data[data == ""Much less positive ""] <- 1
[...]
data[, 77:78] <- sapply(data[, 77:78], as.integer)[...]data$PANAS_PA_D2mean = rowMeans(data[ , c('PANASD2_1_Attentive', 'PANASD2_2_Interested', 
  'PANASD2_3_Alert', 'PANASD2_4_Excited', 'PANASD2_5_Enthusiastic', 'PANASD2_6_Inspired', 
  'PANASD2_7_Proud', 'PANASD2_8_Determined', 'PANASD2_9_Strong', 'PANASD2_10_Active')], na.rm=TRUE)[...]data_before = data[data$Anchor.Position==""Anchor Before"", ][...]
#### correlations with PA anchor before vs after ####

cor.test(data_before$PA_change, data_before$AnchorPA)
cor.test(data_after$PA_change, data_after$AnchorPA)

cor.test(data_before$PANAS_PA_D2mean, data_before$AnchorPA)
cor.test(data_after$PANAS_PA_D2mean, data_after$AnchorPA)",match,"Both the paper and code define a correlation between positive affect anchor responses and Time 2 positive PANAS mean scores, restricted to participants in the ""Anchor before"" condition. The variables and their roles (anchor responses vs Time 2 outcome scores) align directly between the textual description/Table 3 and the cor.test implementation on data_before$PANAS_PA_D2mean and data_before$AnchorPA.",variables
26,"Correlation between positive affect anchor responses and Time 2 positive affect PANAS scores, for participants who saw the anchor before the PANAS at Time 2.",Transformation Specification,"“Ten items measured positive affect (attentive, interested, alert, excited, enthusiastic, inspired, proud, determined, strong, and active) and ten items measured negative affect (distressed, upset, hostile, irritable, scared, afraid, ashamed, guilty, nervous, jittery). For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect, and I did the same for the negative affect items to produce a mean score for negative affect.”[...]“In the survey at Time 2, I included an anchoritem for positive and negative affect. Importantly, participants were randomly allocated to respond to the anchor item either before the PANAS or after.”[...]“For descriptive purposes, Table 3 presents the correlations of the anchor with the (i) change scores, (ii) Time 2 scores, and (iii) Time 1 scores, separately for participants who saw the anchor before vs after the PANAS.”","“data$AnchorPA <- paste(data$PA.Anchor.Before, data$PA.Anchor.After)
data$AnchorNA <- paste(data$NA.Anchor.Before, data$NA.Anchor.After)
data$AnchorPA = as.character(data$AnchorPA)
data$AnchorNA = as.character(data$AnchorNA)

# rename character values on the anchors to numbers
# some had a space in front and some had a space after
data[data == "" Much less positive""] <- 1
[data[data == ""Much less positive ""] <- 1
...]

data$PANAS_PA_D2mean = rowMeans(data[ , c('PANASD2_1_Attentive', 'PANASD2_2_Interested', 
  'PANASD2_3_Alert', 'PANASD2_4_Excited', 'PANASD2_5_Enthusiastic', 'PANASD2_6_Inspired', 
  'PANASD2_7_Proud', 'PANASD2_8_Determined', 'PANASD2_9_Strong', 'PANASD2_10_Active')], na.rm=TRUE)
...
#### estimates for anchor before ####
data_before = data[data$Anchor.Position==""Anchor Before"", ]
...
cor.test(data_before$PANAS_PA_D2mean, data_before$AnchorPA)”",match,"The paper specifies that Time 2 positive affect is a mean of the ten positive PANAS items and that correlations are computed separately for those who saw the anchor before the PANAS, and the code implements this by row-averaging the same ten Time 2 positive items, subsetting to Anchor Before, and correlating this mean with the recoded anchor variable. The additional numeric recoding of anchor responses in the code is consistent with, and does not contradict, the paper’s description.",transform
26,"Correlation between positive affect anchor responses and Time 2 positive affect PANAS scores, for participants who saw the anchor before the PANAS at Time 2.",Inference Specification,"Table 33Correlations[and 95% Confidence Intervals]  of the Anchor Responses with Change Scores, Time 2 Scores, Time 1 Scores[...]MeasuresChange Scores Time 2 Scores Time 1 ScoresPositive AffectAnchor before.52 [.44, .58].44 [.36, .51] .04 [-.05, .14][...]For descriptive purposes, Table 3 presents the correlations of the anchor with the (i) change scores, (ii) Time 2 scores, and (iii) Time 1 scores, separately for participants who saw the anchor before vs after the PANAS.","#### correlation analyses with PA anchor ####
cor.test(data$PA_change, data$AnchorPA)
cor.test(data$PANAS_PA_D2mean, data$AnchorPA)
cor.test(data$PANAS_PA_D1mean, data$AnchorPA)
[...]
#### correlations with PA anchor before vs after ####

cor.test(data_before$PA_change, data_before$AnchorPA)
cor.test(data_after$PA_change, data_after$AnchorPA)

cor.test(data_before$PANAS_PA_D2mean, data_before$AnchorPA)
cor.test(data_after$PANAS_PA_D2mean, data_after$AnchorPA)

cor.test(data_before$PANAS_PA_D1mean, data_before$AnchorPA)
cor.test(data_after$PANAS_PA_D1mean, data_after$AnchorPA)",match,"The paper reports correlations with associated “95% Confidence Intervals” and uses these CIs as the primary inferential summary, and the code computes the same correlations via cor.test, which by default provides two-sided p-values and 95% confidence intervals. Thus, both analysis and code rely on 95% confidence intervals for inference about these correlations, consistent with an implicit alpha of 0.05.",inference
27,"Correlation between positive affect anchor responses and Time 1 positive affect PANAS scores, for participants who saw the anchor before the PANAS at Time 2.",Model Specification,"“Table 3 presents the correlations of the anchor with the (i) change scores, (ii) Time 2 scores, and (iii) Time 1 scores, separately for participants who saw the anchor before vs after the PANAS.”[...]“Table 33Correlations[and 95% Confidence Intervals]  of the Anchor Responses with Change Scores, Time 2 Scores, Time 1 Scores”","#### correlations with PA anchor before vs after ####

cor.test(data_before$PANAS_PA_D1mean, data_before$AnchorPA)",match,"The paper describes this analysis as a correlation between the anchor responses and Time 1 scores, and the code implements it using R's `cor.test`, which conducts a correlation test between Time 1 positive affect and the positive affect anchor in the anchor-before subgroup. Thus, the statistical model (a correlation analysis) matches between the paper and the code.",model
27,"Correlation between positive affect anchor responses and Time 1 positive affect PANAS scores, for participants who saw the anchor before the PANAS at Time 2.",Variable Specification,"""the method's validity is demonstrated by the strength of the correlation between the anchor-item and: (i) the change scores on the outcome measure (e.g., PANAS difference between Time 1 and Time 2), with a positive correlation showing that the anchor-responses capture changes in the construct; (ii) the Time 2 scores on the outcome measure (e.g., PANAS at Time 2), with a positive correlation showing that the anchor-responses reflect how people currently feel; and (iii) the Time 1 scores on the outcome measure (e.g., PANAS at Time 1), with a negative correlation showing that the anchor-responses also reflect people's feelings at the time against which current feelings are being compared""[...]""For Time 1 and Time 2 separately, I averaged the positive affect items for each participant to produce a mean score for positive affect""[...]""Table 3[...]Measures[...]Positive Affect
Anchor before[...]
Time 1 Scores[...] .04 [-.05, .14]""","""data$AnchorPA <- paste(data$PA.Anchor.Before, data$PA.Anchor.After)
[...]
data$PANAS_PA_D1mean = rowMeans(data[ , c('PANASD1_1_Attentive', 'PANASD1_2_Interested', 
  'PANASD1_3_Alert', 'PANASD1_4_Excited', 'PANASD1_5_Enthusiastic', 'PANASD1_6_Inspired', 
  'PANASD1_7_Proud', 'PANASD1_8_Determined', 'PANASD1_9_Strong', 'PANASD1_10_Active')], na.rm=TRUE)
[...]
data_before = data[data$Anchor.Position==""Anchor Before"", ]
[...]
cor.test(data_before$PANAS_PA_D1mean, data_before$AnchorPA)""",match,"The paper defines this analysis as the correlation between positive affect anchor responses and Time 1 positive affect scores, specifically reporting the ""Positive Affect Anchor before""–""Time 1 Scores"" cell. The code computes this exact correlation by correlating the Time 1 positive affect mean (PANAS_PA_D1mean) with the positive affect anchor responses (AnchorPA) within the subset of participants whose anchor position is ""Anchor Before.""",variables
